"id","date","wp1","wp2","wp3","wp4","wp5","wp6","wp7"
184,2011010815,0.127538909090909,0.202356044475986,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.0460447874493926
185,2011010816,0.230828952857739,0.349678571428571,0.0760887945357204,0.0760887945357204,0.126753597122302,0.0466570273631844,0.0460447874493926
186,2011010817,0.230828952857739,0.349678571428571,0.0760887945357204,0.0760887945357204,0.126753597122302,0.0466570273631844,0.0460447874493926
187,2011010818,0.127538909090909,0.349678571428571,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.139345986038393
188,2011010819,0.127538909090909,0.202356044475986,0.0760887945357204,0.0760887945357204,0.126753597122302,0.128920814479637,0.139345986038393
189,2011010820,0.127538909090909,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
190,2011010821,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
191,2011010822,0.230828952857739,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
192,2011010823,0.386014177693762,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.252429890560876
193,2011010900,0.386014177693762,0.349678571428571,0.192492420961455,0.192492420961455,0.246894298526585,0.248443381672324,0.139345986038393
194,2011010901,0.386014177693762,0.349678571428571,0.192492420961455,0.192492420961455,0.490460076045627,0.248443381672324,0.139345986038393
195,2011010902,0.386014177693762,0.349678571428571,0.429855776306107,0.429855776306107,0.490460076045627,0.248443381672324,0.252429890560876
196,2011010903,0.386014177693762,0.349678571428571,0.429855776306107,0.429855776306107,0.490460076045627,0.248443381672324,0.252429890560876
197,2011010904,0.386014177693762,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.248443381672324,0.252429890560876
198,2011010905,0.386014177693762,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.252429890560876
199,2011010906,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
200,2011010907,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
201,2011010908,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
202,2011010909,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
203,2011010910,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
204,2011010911,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
205,2011010912,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.406319838056679
206,2011010913,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.406319838056679
207,2011010914,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.406319838056679
208,2011010915,0.386014177693762,0.202356044475986,0.192492420961455,0.192492420961455,0.246894298526585,0.433713505461767,0.406319838056679
209,2011010916,0.386014177693762,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.433713505461767,0.406319838056679
210,2011010917,0.386014177693762,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.406319838056679
211,2011010918,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.252429890560876
212,2011010919,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.406319838056679
213,2011010920,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.406319838056679
214,2011010921,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.248443381672324,0.406319838056679
215,2011010922,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.386272522522522,0.433713505461767,0.406319838056679
216,2011010923,0.230828952857739,0.202356044475986,0.192492420961455,0.192492420961455,0.490460076045627,0.433713505461767,0.406319838056679
217,2011011000,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
218,2011011001,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
219,2011011002,0.230828952857739,0.202356044475986,0.429855776306107,0.429855776306107,0.490460076045627,0.433713505461767,0.406319838056679
